автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 1. М.—Пб., 1888.;1888;переписка, отрывки;двусторонняя;С. Т., О. С., О. С. Аксаковым. (164). 1844—1848.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 1. М.—Пб., 1888.;1888;отрывки;односторонняя;Д. А. Оболенскому. (6). 1839—1848.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 2 . М.—Пб., 1888.;1888;переписка;двусторонняя;К. С. Аксакову. (4). 1849—1850, 1850—1851.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 2 . М.—Пб., 1888.;1888;переписка;двусторонняя;С. Т., О. С. Аксаковым. (152). 1848—1851.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 2 . М.—Пб., 1888.;1888;переписка;двусторонняя;А. А. Гвоздеву. (1). 22 февр. 1851.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 2 . М.—Пб., 1888.;1888;переписка;двусторонняя;Д. А. Перовскому. (4). 1850—1851.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 2 . М.—Пб., 1888.;1888;переписка;двусторонняя;Ю. Ф. Самарину. (1). 5 марта 1851.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 3 . М.—Пб., 1892.;1892;переписка;одностороняя;К. С. Аксакову. (2). 1856—1860.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 3 . М.—Пб., 1892.;1892;переписка;одностороняя;О. С. Аксаковой. (23). 1860.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 3 . М.—Пб., 1892.;1892;переписка;одностороняя;С. Т., О. С. Аксаковым. (109). 1854—1856.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 3 . М.—Пб., 1892.;1892;переписка;одностороняя;Е. И. Елагиной. (6). 1856.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 3 . М.—Пб., 1892.;1892;переписка;одностороняя;А. И. Кошелеву. (7). 1853—1855.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 3 . М.—Пб., 1892.;1892;переписка;одностороняя;Неизвестному. (4). 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 3 . М.—Пб., 1892.;1892;письмо;одностороняя;Д. А. Оболенскому. (1). 25 февр. 1855.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 3 . М.—Пб., 1892.;1892;письмо;одностороняя;А. Ф. Орлову. (1). 1 сент. 1853.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 4. М.—Пб., 1896.;1896;переписка;двусторонняя;А. Д. Блудовой. (50). 1861—1862.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 4. М.—Пб., 1896.;1896;переписка;двусторонняя;Н. П. Гилярову-Платонову. (22). 1862—1886.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 4. М.—Пб., 1896.;1896;переписка;двусторонняя;Н. И. Костомарову. (1). 30 окт. 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 4. М.—Пб., 1896.;1896;переписка;одностороняя;М. Ф. Раевскому. (62). 1858—1877.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 4. М.—Пб., 1896.;1896;переписка;одностороняя;А. Ф. Тютчевой. (26). 1865.;;
Аксаков, Иван Сергеевич;публицист, поэт;Иван Сергеевич Аксаков в его письмах, т. 4. М.—Пб., 1896.;1896;письмо;одностороняя;Д. Ф. Тютчевой. (1). 28 июля 1874.;;
Аксаков, Иван Сергеевич;публицист, поэт;Щукинский сборник, вып. 10. М., 1912, с. 228—234, 468—472.;1912;переписка;односторонняя;И. К. [И. К. Бабсту]. (7). 1866—1868.;;
Аксаков, Иван Сергеевич;публицист, поэт;Щукинский сборник, вып. 10. М., 1912, с. 228—234, 468—472.;1912;переписка;односторонняя;Неизвестным. (12). 1878—1879.;;
Аксаков, Иван Сергеевич;публицист, поэт;Славянский сборник. М., 1948, с. 125, 129, 130. (Тр. Отдела рукописей Б-ки СССР им. В. И. Ленина.);1948;отрывки;односторонняя;Н. Герову. (?). 1877.;;
Аксаков, Иван Сергеевич;публицист, поэт;Славянский сборник. М., 1948, с. 125, 129, 130. (Тр. Отдела рукописей Б-ки СССР им. В. И. Ленина.);1948;отрывок;односторонняя;М. Н. Каткову. (1). 9 авг. 1877.;;
Аксаков, Иван Сергеевич;публицист, поэт;Славянский сборник. М., 1948, с. 125, 129, 130. (Тр. Отдела рукописей Б-ки СССР им. В. И. Ленина.);1948;отрывки;односторонняя;В. А. Черкасскому. (2). 19 марта—25 апр. 1877.;;
Аксаков, Иван Сергеевич;публицист, поэт;Уч. зап. Ин-та славяноведения, 1948, т. I, с. 23, 26, 30, 35.;1948;отрывок;односторонняя;А. Д. Блудовой. (1). 20 дек. 1857.;;
Аксаков, Иван Сергеевич;публицист, поэт;Уч. зап. Ин-та славяноведения, 1948, т. I, с. 23, 26, 30, 35.;1948;отрывок;односторонняя;Е. П. Ковалевскому. (1). 29 янв. 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Уч. зап. Ин-та славяноведения, 1948, т. I, с. 23, 26, 30, 35.;1948;отрывок;односторонняя;B. И. Ламанскому. (1). 27 окт. 1858.;;
Аксаков, Иван Сергеевич;публицист, поэт;Уч. зап. Ин-та славяноведения, 1948, т. I, с. 23, 26, 30, 35.;1948;отрывок;односторонняя;Ф. Ф. Чижову. (1). 27 апр. 1866.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. ст., 1902, № 8, с. 269—272.;1902;переписка;односторонняя;М. В. Авдееву. (2). 26 июля 1852—22 дек. 1853.;;
Аксаков, Иван Сергеевич;публицист, поэт;Ист. вест, 1916, № 9, с. 701—702.;1916;письмо;одностороняя;Д. В. Аверкиеву. (1). 22 авг. 1881.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. ст., 1887, № 8, с. 423—430.;1887;письмо;одностороняя;П. Агапееву. (1). 15 авг. 1863.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1907, № 9, с. 141—144.;1907;переписка;односторонняя;М. С. Аксаковой-Томашевской. (2). 1885.;;
Аксаков, Иван Сергеевич;публицист, поэт;Лит. насл., 1952, т. 58, с. 582—583.;1952;отрывок;одностороняя;К. С. Аксакову. (1). 8 марта 1840.;;
Аксаков, Иван Сергеевич;публицист, поэт;Лит. насл., 1952, т. 58, с. 582—600, 738.;1952;отрывки;одностороняя;С. Т. Аксакову. (12). 1840—1841.;;
Аксаков, Иван Сергеевич;публицист, поэт;Плоткин Л. А. Писарев и литературно-общественное движение шестидесятых годов. Л.—М., АН СССР, 1945, с. 19.;1945;отрывок;одностороняя;С. Т. Аксакову. (1). 25 янв. 1856.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. ст., 1897, № 12, с. 455.;1897;отрывок;одностороняя;С. Т. Аксакову. (1). 5 сент. 1857.;;
Аксаков, Иван Сергеевич;публицист, поэт;Лит. насл., 1950, т. 56, с. 123.;1950;отрывок;одностороняя;С. Т. Аксаковым. (1). 2 февр. 1839.;;
Аксаков, Иван Сергеевич;публицист, поэт;Лит. насл., 1950, т. 56, с. 139—140.;1950;отрывок;одностороняя;С. Т., О. С. Аксаковым. (1). 28 апр. 1840.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1915, № 9—10, с. 63—64.;1915;письмо;одностороняя;Н. Н. Анке. (1). 9 авг. 1878.;;
Аксаков, Иван Сергеевич;публицист, поэт;Звенья, т. II. М.—Л., «Academia», 1933, с. 277.;1933;письмо;одностороняя;П. И. Бартеневу. (1). 1874.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1909, № 5, с. 145—149.;1909;переписка;одностороняя;П. И. Бартеневу. (5). 1859—1878.;;
Аксаков, Иван Сергеевич;публицист, поэт;Белинский В. А. Провинциальный публицист-мечтатель. Сборник газетных и журнальных статей (за время с 1876 по 1893 г.). Пб., 1894, с. 269-270.;1894;письмо;одностороняя;В. А. Белинскому. (1). 7 окт. 1880.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1915, № 6, с. 130—132.;1915;письмо;одностороняя;А. Д. Блудовой. (1). 31 окт.—12 ноября 1860.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. ст., 1887, № 9, с. 577—585.;1887;переписка;одностороняя;Ф. Боденштедту. (8). 1860—1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Новое вр., 1901, № 9003, 22 марта.;1901;переписка;одностороняя;В. П. Безобразову. (6). 1857—1858.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1902, № 3, с. 571—573.;1902;переписка;одностороняя;И. Е. Великопольскому. (2). 1859—1862.;;
Аксаков, Иван Сергеевич;публицист, поэт;Ежегодник Коллегии Павла Галагана. Киев, 1902, с. 403—409.;1902;переписка;одностороняя;Г. П. Галагану. (4). 1854—1876.;;
Аксаков, Иван Сергеевич;публицист, поэт;"Рус. архив, 1902, № 2, с. 362—365; № 7, с. 492—499.";1902;переписка;одностороняя;Г. П. Галагану. (4). 1879—1885.;;
Аксаков, Иван Сергеевич;публицист, поэт;Письма к Вячеславу Ганке из славянских земель. Варшава, В. А. Францев, 1905, с. 3—9.;1905;переписка;одностороняя;В. В. Ганке. (3). 1858—1870.;;
Аксаков, Иван Сергеевич;публицист, поэт;Вольное слово, 1883, № 60, с. 4—5.;1883;письмо;одностороняя;А. И. Герцену. (1). 16/28 окт. 1857.;;
Аксаков, Иван Сергеевич;публицист, поэт;Konstantin Kawelin und Ivan Turgenjevs Sozial-politischer Briefwechsel mit Alexander Jw. Herzen. Stuttgardt, 1894, c. 163—175.;1894;переписка;одностороняя;А. И. Герцену. (5). 1857—1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;"Герцен А. И. Полное собрание сочинений и писем, т. IX. Пг., 1919, с. 156; т. XVI. Пг., ГИЗ, 1920, с. 376—382.";"1919; 1920";переписка;одностороняя;А. И. Герцену. (2). Б. д.;;
Аксаков, Иван Сергеевич;публицист, поэт;Мурановский сборник, вып. 1. Мураново, Музей им. поэта Ф. И. Тютчева, 1928, с. 91, 101—104.;1928;переписка;одностороняя;А. И. Герцену. (2). 1860—7 июня 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Лит. насл., 1935, т. 19—21, с. 253—256.;1935;письмо;одностороняя;А. Ф. Гильфердингу. (1). 12 ноября 1870.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. ст., 1890, № 2, с. 426—427.;1890;письмо;одностороняя;Н. В. Гоголю. (1). 5 июня 1844.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. ст., 1903, № 5, с. 261—266.;1903;переписка;одностороняя;К. Ф. Головину. (5). 1884.;;
Аксаков, Иван Сергеевич;публицист, поэт;"Рус. архив, 1913, № 1, с. 93—111; № 2, с. 181—204. ";1913;переписка;двустронняя;П. Д. Голохвастову. (13). 1882.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. филолог. вест., 1915, № 3, с. 13—15.;1915;переписка;одностороняя;К. К. Гроту. (2). 20 апр. 1877 — 5 авг. 1878.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. филолог. вест., 1915, № 3, с. 13.;1915;письмо;одностороняя;Я. К. Гроту. (1). 14 июня 1863.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1906, № 6, с. 275—277.;1906;переписка;одностороняя;Я. К. Гроту. (3). 1863—1876.;;
Аксаков, Иван Сергеевич;публицист, поэт;Багалей Д. И. Материалы для биографий южно-русских научно-литературных деятелей XIX века. I. Письма к Г. П. Данилевскому. Киев, 1903, с. 56—61;1903;переписка;одностороняя;Г. П. Данилевскому. (4). 1853—1863.;;
Аксаков, Иван Сергеевич;публицист, поэт;Данилевский М. Г. Г. П. Данилевский по личным его письмам и литературной переписке. Харьков, 1893, с. 29—30, 50—52.;1893;переписка;одностороняя;Г. П. Данилевскому. (3). 1859.;;
Аксаков, Иван Сергеевич;публицист, поэт;"Новое вр., 1909, № 12104, 28 ноября; № 12111, 28 ноября.";1909;переписка;одностороняя;Ф. М. Достоевскому. (4). 1880.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1904, № 1, с. 190;1909;письмо;одностороняя;А. П. Елагиной. (1). Б. д.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1909, № 5, с. 149—151.;1909;письмо;одностороняя;В. А. Елагину. (1). 20 ноября 1878.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1915, № 1, с. 5—13;1915;переписка;одностороняя;Н. А. Елагину. (4). 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Науч. доклады Высш. шк. филолог. науки, 1959, № 4, с. 138.;1959;отрывок;одностороняя;А. М. Жемчужникову. (1). Б. д.;;
Аксаков, Иван Сергеевич;публицист, поэт;Отчет имп. Публ. б-ки за 1885 год. Пб., 1888, прилож, с. 4—7.;1888;письмо;одностороняя;Е. П. Ковалевскому. (1). 4 ноября 1858.;;
Аксаков, Иван Сергеевич;публицист, поэт;Трубецкая.Ф. Материалы для биографии кн. Б. А. Черкасского, т. I, кн. 1. М., 1901, с. 167—169ю;1901;письмо;одностороняя;Е. П. Ковалевскому. (1). ?.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1906, № 12, с. 537—543.;1906;переписка;двустронняя;Н. И. Костомарову. (1). 30 окт. 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Штиглиц А. Н. Памяти Ивана Сергеевича Аксакова. Пб., 1907, с. 20—23.;1907;переписка;двустронняя;Н. И. Костомарову. (1). 30 окт. 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Колюпанов Н. Биография Александра Ивановича Кошелева, т. II. М., 1892, с. 41—73, отд. прилож.;1892;переписка;двустронняя;А. И. Кошелеву. (3). 1852—1853.;;
Аксаков, Иван Сергеевич;публицист, поэт;"Рус. мысль, 1916, № 9, с. 1—32; № 12, с. 85—114; 1917, № 2, с. 82—89; № 3—4, с. 56—70. ";1916;переписка;двустронняя;В. И. Ламанскому. (24). 1858—1862.;;
Аксаков, Иван Сергеевич;публицист, поэт;Ист. вест, 1916, № 3, с. 787—790, 792—793, 801—803;1916;переписка;одностороняя;Н. С. Лескову. (6). 1874—1884.;;
Аксаков, Иван Сергеевич;публицист, поэт;Лесков Н. Собрание сочинений, т. XI, М., Гослитиздат, 1958, с. 668.;1958;письмо;одностороняя;Н. С. Лескову. (1). ?.;;
Аксаков, Иван Сергеевич;публицист, поэт;Вятские вед., 1886, № 11, 5 февр, с. 3.;1886;переписка;одностороняя;Макарию (епископу Вятскому). (2). 30 мая—22 сент. 1877.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1908, № 3, с. 354—362.;1908;переписка;одностороняя;М. А. Максимовичу. (5). 1858—1862.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. обозр., 1894, № 6, с. 809—811.;1894;письмо;одностороняя;Н. П. Маркову. (1). 7 дек. 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. вест., 1889, № 2, с. 357—358.;1889;письмо;одностороняя;С. Г. Мей. (1). 23 окт. 1863.;;
Аксаков, Иван Сергеевич;публицист, поэт;Ист. вест., 1886, № 8, с. 373—377;1886;отрывки;одностороняя;А. Молчанову. (5). 1885.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1891, № 5, с. 90—99.;1891;письмо;одностороняя;Неизвестной. (1). 14 июня 1880.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1901, № 6, с. 297—299.;1901;письмо;одностороняя;Неизвестному. (1). 5 апр. 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Щукинский сборник, вып. 10. М., 1912, с. 228—234.;1912;переписка;одностороняя;Неизвестному. (8). 1866—1868.;;
Аксаков, Иван Сергеевич;публицист, поэт;Бороздин А. К. Литературные характеристики. Девятнадцатый век. Т. II, вып. I. Пб., М. В. Пирожков, 1905, с. 293—298.;1905;письмо;одностороняя;Неизвестному. (1). Б. д.;;
Аксаков, Иван Сергеевич;публицист, поэт;Биография, письма и заметки из записной книжки Ф. М. Достоевского. Пб., 1883, отд. 2, с. 344.;1883;отрывок;одностороняя;Неизвестному. (1). 28 авг. 1883.;;
Аксаков, Иван Сергеевич;публицист, поэт;Лит. насл., 1949, т. 51—53, с. 95.;1949;письмо;одностороняя;Н. А. Некрасову. (1). 12 дек. 1873.;;
Аксаков, Иван Сергеевич;публицист, поэт;Уч. зап. Шуйского пед. ин-та, 1958, вып.7, с. 148.;1958;письмо;одностороняя;Ф. Д. Нефедову. (1). 22 ноября 1866.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. обозр., 1895, № 8, с. 838—839, № 9, с. 338—340.;1895;переписка;одностороняя;О. А. Новиковой. (3). 1875—1884.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1903, № 1, с. 608—609.;1903;переписка;одностороняя;Д. Е. Остен-Сакену. (2). 1877.;;
Аксаков, Иван Сергеевич;публицист, поэт;Лит. насл., 1949, т. 51—52, с. 95.;1949;письмо;одностороняя;ред. «Отечественных записок». (1). 12 дек. 1873.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1887, № 8, с. 469—494.;1887;переписка;двустронняя;Н. М. Павлову. (7). 1878.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. филолог. вест., 1915, № 3, с. 5—12.;1915;переписка;одностороняя;П. А. Плетневу. (5). 1846.;;
Аксаков, Иван Сергеевич;публицист, поэт;Кр. архив, 1928, т. VI, с. 144—154.;1928;письмо;одностороняя;К. П. Победоносцеву. (1). 2 дек. 1870.;;
Аксаков, Иван Сергеевич;публицист, поэт;"Рус. архив 1894, № 1, с. 103—104; 1907, № 10, с. 163—192.";1894;переписка;одностороняя;К. П. Победоносцеву. (20). 1876—1885.;;
Аксаков, Иван Сергеевич;публицист, поэт;К. П. Победоносцев и его корреспонденты, т. I. М.— Пг., ГИЗ, 1923, с. 275-277.;1923;письмо;одностороняя;К. П. Победоносцеву. (1). 15 февр. 1882.;;
Аксаков, Иван Сергеевич;публицист, поэт;Новое вр., 1909, № 12118, 5 дек. (прилож.).;1909;переписка;двустронняя;С. И. Победоносцеву. (3). 1866—1881.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1903, № 1, с. 609.;1903;письмо;одностороняя;С. С. Подгорецкому. (1). 12 мая 1877.;;
Аксаков, Иван Сергеевич;публицист, поэт;Письма И. С. Аксакова, Н. П. Барсукова, П. С. Билярского [и др.] к библиографу С. И. Пономареву. М.—Л., Э. Бухгейм, 1915. с. 140—144.;1915;переписка;одностороняя;С. И. Пономареву. (3). 1881—1883.;;
Аксаков, Иван Сергеевич;публицист, поэт;Московский сборник из произведений М. Д. Скобелева, И. С. Аксакова, В. С. Соловьева [и др.]. М., 1887, с. 16—45. ;1887;переписка;одностороняя;В. Ф. Пуцыковичу. (12). 1878—1880.;;
Аксаков, Иван Сергеевич;публицист, поэт;На чужой стороне, 1924, т. V, с. 129—157.;1924;переписка;одностороняя;В. Ф. Пуцыковичу. (13). 1878—1886.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. вест., 1888, № 9, с. 425—426.;1888;письмо;одностороняя;Сенату. (1). 27 янв. 1869.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1895, № 12, с. 423—480.;1895;переписка;одностороняя;А. О. Смирновой. (23). 1849—1880.;;
Аксаков, Иван Сергеевич;публицист, поэт;Сев. вест., 1893, № 1, отд. I, с. 236—237.;1893;письмо;одностороняя;О. Н. Смирновой. (1). 30 сент. 1800.;;
Аксаков, Иван Сергеевич;публицист, поэт;Ист. вест., 1911, № И, с. 560—562.;1911;письмо;одностороняя;Л. Н. Соболеву. (1). 5 окт. 1882.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. мысль, 1913, № 12, с. 73—90.;1913;переписка;двусторонняя;В. Соловьеву. (5). 1882—1884.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. обозр., 1897, №№ 2—12.;1897;переписка;двусторонняя;Н. С. Соханской (Кохановской). (79). 1858—1884.;;
Аксаков, Иван Сергеевич;публицист, поэт;Письма русских писателей к А. С. Суворину. Л., Публ. б-ка, 1927, с. 3—20, 195—197.;1927;переписка;односторонняя;А. С. Суворину. (13). 1872—1884.;;
Аксаков, Иван Сергеевич;публицист, поэт;Материалы для биографии К. Н. Тихонравова. Письма к нему разных лиц. Владимир, 1900, с. 221—223.;1900;письмо;одностороняя;К. Н. Тихонравову. (1). 8 дек. 1866.;;
Аксаков, Иван Сергеевич;публицист, поэт;Вест. Евр., 1905, № 10, с. 442—444.;1905;переписка;односторонняя;А. К. Толстому. (3). 1858—1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;"Рус. обозр., 1894, № 8, с. 448—479; № 9, с. 8—10, 27, 28; № 12, с. 596—601.";1894;переписка;односторонняя;И. С. Тургеневу. (14). 1852—1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Письма С. Т., К. С. и И. С. Аксаковых к И. С. Тургеневу. М., 1894, 152 с.;1894;переписка;односторонняя;И. С. Тургеневу. (14). 1852—1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Лит. насл., 1935, № 19—21, с. 597—601.;1935;письмо;односторонняя;Ф. И. Тютчеву. (1). 28 ноября 1867.;;
Аксаков, Иван Сергеевич;публицист, поэт;Новое вр., 1901, №№ 9085, 9086, 9088 от 21, 22, 24 июня.;1901;переписка;односторонняя;Е., Д. Тютчевым. (6). 1876.;;
Аксаков, Иван Сергеевич;публицист, поэт;Ст. и новизна, 1905, № 9, с. 369—370.;1905;письмо;односторонняя;Р. А. Фадееву. (1). 12 ноября 1874.;;
Аксаков, Иван Сергеевич;публицист, поэт;Ист. вест., 1886, № 7, с. 55.;1886;письмо;односторонняя;А. С. Хомутову. (1). 24 дек. 1852.;;
Аксаков, Иван Сергеевич;публицист, поэт;Колюпанов Н. Биография А. И. Кошелева, т. II. М., 1892, с. 61—68, отд. прилож.;1892;письмо;односторонняя;А. С. Хомякову. (1). 21 июня 1853.;;
Аксаков, Иван Сергеевич;публицист, поэт;Рус. архив, 1915, № 9—10, с. 63;1915;письмо;односторонняя;Н. А. Чаеву. (1). 15 ноября 1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Славянский сборник. М., 1948, с. 132—199.;1948;переписка;двусторонняя;В. А., Е. А. Черкасским. (25). 1875—1878.;;
Аксаков, Иван Сергеевич;публицист, поэт;"Трубецкая О. Материалы для биографии князя В. А. Черкасского, т. I, кн. 1. М., 1901, с. 48, 124, 186—198, 229, 239, 264, 289—304, 320; т. I, кн. 2. М., 1904, с. 339—341.";1901;переписка;односторонняя;В. А. Черкасскому. (14). 1852—1861.;;
Аксаков, Иван Сергеевич;публицист, поэт;Письма Толстого и к Толстому. Юбилейный сборник. М.—Л., ГИЗ, 1928, с. 317—325.;1882;переписка;двусторонняя;М. А. Энгельгардту. (2). 1882.;;
Аксаков, Иван Сергеевич;публицист, поэт;Багалей Д. И. Материалы для биографий южно-русских научно-литературных деятелей XIX века. Киев, 1903, 103 с.;1903;переписка;односторонняя;Г. П. Данилевскому. (4). 1853—1863.;;
Аксаков, Иван Сергеевич;публицист, поэт;Багалей Д. И. Материалы для биографий южно-русских научно-литературных деятелей XIX века. Киев, 1903, 103 с.;1903;отрывок;односторонняя;Г. П. Данилевскому. (1). Б. д.;;
Аксаков, Иван Сергеевич;публицист, поэт;Литературное наследство, 1949, т. 51—52, с. 75—568, 627.;1949;письмо;односторонняя;Н. А. Некрасову. (1). 1873.;;
Аксаков, Иван Сергеевич;публицист, поэт;Уч. зап. Шуйского пед. ин-та, 1958, вып. 7, с. 146—163.;1958;письмо;односторонняя;Ф. Д. Нефёдову. (1). 22 ноября 1866.;;
Аксаков, Иван Сергеевич;публицист, поэт;Письма русских писателей к А. С. Суворину. Л., 1927, 228 с. (Публ. б-ка).;1927;переписка;односторонняя;А. С. Суворину. (13). 1872—1884.;;
