автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 5 апреля 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Неизвестному. (1). 9 апреля 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;В. М. Лазаревскому. (1). Середина апреля 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 18 апреля 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;В. М. Лазаревскому. (1). 22 апреля 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 27 апреля 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;В. П. Гаевскому. (1). 30 апреля 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. М. Жемчужникову. (1). 30 апреля 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;П. В. Анненкову. (1). 16 мая 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;В. М. Лазаревскому. (1). 19 мая 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 22 мая 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 9 июня 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 19 июня 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 19 августа 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;С. В. Максимову. (1). Август — начало сентября 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 23 сентября 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;В. П. Гаевскому. (1). 26 сентября 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 16 октября 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 27 октября 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 8 ноября 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 13 декабря 1869.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). Конец 1860-х — начало 1870-х.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. И. Урусову. (1). Конец 1860-х — начало 1870-х.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 14 января 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Ф. Д. Нефедову. (1). 2 февраля 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. М. Жемчужникову. (1). 9 февраля 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 23 марта 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Ф. Д. Нефедову. (1). 25 марта 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;П. В. Анненкову. (1). 10 апреля 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 14 апреля 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;В. П. Гаевскому. (1). 17 мая 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. М. Жемчужникову. (1). 10 июня 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. М. Жемчужникову. (1). 22 июня 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 22 июня 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 10 июля 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 14 июля 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 17 июля 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 13 августа 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 17 сентября 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 9 октября 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 21 октября 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;И. С. Тургеневу. (1). 20 ноября 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. М. Жемчужникову. (1). 25 ноября 1870.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 8 января 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 14 января 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 27 января 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 28—29 января 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;В. П. Гаевскому. (1). 2 февраля 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;С. А. Юрьеву. (1). 8 февраля 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;П. В. Анненкову. (1). 4 марта 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 5 марта 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Я. К. Гроту. (1). 10 марта 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Комитету Литературного фонда. (1). 14 марта 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Комитету Литературного фонда. (1). ~ 20 марта 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). 31 марта 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Н. Энгельгардту. (1). 31 марта 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Н. Пыпину. (1). 2 апреля 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Н. Пыпину. (1). 6 апреля 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Комитету Литературного фонда. (1). 9 апреля 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Комитету Литературного фонда. (1). 22 апреля 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Г. К. Репинскому. (1). 22 апреля 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Редакции «Вестника Европы». (1). Апрель 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. Ф. Каблукову. (1). Конец апреля — начало мая 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Е. И. Якушкину. (1). 1 июня 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;Н. А. Некрасову. (1). 17 июля 1871.;;;;;
Салтыков-Щедрин, Михаил Евграфович;писатель, журналист, редактор журнала «Отечественные записки», Рязанский и Тверской вице-губернатор;Салтыков-Щедрин М. Е. Собрание сочинений: В 20 т. Т. 18, кн. 2. Письма. 1868—1876. М.: Худож. лит., 1976. 366 с.;1976;письмо;односторонняя;А. М. Жемчужникову. (1). 31 августа 1871.;;;;;
