автор;род деятельности;публикация;год публикации;формат публикации (переписка/письмо/отрывки/отрывок);односторонняя / двусторонняя;персоналии;примечания;электронный источник;адресат;количество писем;даты
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Т. Н. Грановскому. (1). 26 июля 1840.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. П. Ефремову. (1). 24 августа 1840.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;"М. А. Бакунину; А. П. Ефремову. (1). 27, 28, 29 августа 1840.";;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;"М. А. Бакунину; А. П. Ефремову. (1). 3, 8 сентября 1840.";;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. П. Ефремову. (1). 15 сентября 1840.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;"М. А. Бакунину; А. П. Ефремову. (1). 18 сентября 1840.";;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. П. Ефремову. (1). 2 октября 1840.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. П. Ефремову. (1). 6 октября 1840.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;"М. А. Бакунину; А. П. Ефремову. (1). 16 октября 1840.";;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Беттине Арним. (1). Конец 1840 / начало 1841.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. В. Никитенко. (1). 20 мая (1 июня) 1841.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. П. Ефремову. (1). 16 августа 1841.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Т. А. Бакуниной. (1). 17 октября 1841.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Н. А. Бакунину. (1). 17 октября 1841.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Е. А. Карлгоф. (1). 24 ноября 1841.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Бакуниным. (1). 12 января 1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. А. Бакунину. (1). 20-е числа января — середина марта 1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. А. Бакунину. (1). Февраль — середина марта 1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Т. А. Бакуниной. (1). 20-е числа марта 1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Алексею, Александру Бакуниным. (1). 3 апреля 1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. А. Бакунину. (1). 8—17 апреля 1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. А. Бакунину. (1). 30 апреля 1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. А. Бакунину. (1). 1 мая 1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;П. А. Бакунину. (1). 16 декабря 1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. В. Никитенко. (1). 1841—1842.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. А. Бакунину. (1). 4 февраля 1843.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;К. С. Аксакову. (1). 16 / 23 апреля 1843.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;П. А. Бакунину. (1). не позднее 8 июня 1843.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;П. А. Бакунину. (1). 25 сентября 1843.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Луи Виардо. (1). Ноябрь 1843 — первая половина февраля 1844.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;К. С. Аксакову. (1). Конец апреля 1844.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 9 мая 1844.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. В. Никитенко. (1). Конец августа — сентябрь 1844.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;В. Г. Белинскому. (1). Середина декабря 1844.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. А. Бакунину. (1). 9 января 1845.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;В. Г. Белинскому. (1). 28 марта 1845. 1846.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). Конец апреля — начало мая 1846.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). Начало мая 1846.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 21 октября 1846.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Луи, Полине Виардо. (1). 8 ноября 1846.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 28 ноября, 3 декабря 1846.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;А. В. Никитенко. (1). Конец 1846 — первая половина января 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;О. С. Одоевской. (1). Конец 1846 — первая половина января 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;"Н. А. Некрасову; И. И. Панаеву. (1). 1 апреля 1847.";;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;В. Г. Белинскому. (1). 5 апреля 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Г. Белинскому. (1). 21 апреля 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;М. В. Белинской. (1). 10 мая 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине, Луи Виардо. (1). 10 июля 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;М. Ф. Корш. (1). ~ 20 августа 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;В. Г. Белинскому. (1). 5 сентября 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 7, 8 ноября 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;В. Г. Белинскому. (1). 14 ноября 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 14, 15 ноября 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 19 ноября 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 26 ноября 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 2 декабря 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 7 декабря 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 13 декабря 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 23 декабря 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 30 декабря 1847.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 5, 6 января 1848.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Георгу, Эмме Гервег. (1). 20-е числа марта 1848.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). 17, 18, 19, 20 апреля 1848.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Полине Виардо. (1). после 3 мая 1848.;;;;;
Тургенев, Иван Сергеевич; писатель, поэт, публицист, драматург, переводчик;Тургенев И.С. Полное собрание сочинений и писем : В 30 т. Письма. В 18 т.: Т. 1. Письма, 1831-1849. М.: Наука, 1982. 607 с.;1982;письмо;односторонняя;Луи Виардо. (1). 12 мая 1848.;;;;;
