"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"П. А. Осиповой. (1). ~ 10 марта (?) 1828.";"";""
"Бенкендорф, Александр Христофорович";"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 10 марта 1828.";"";""
"Катенин, Павел Александрович";"поэт, драматург, литературный критик, переводчик, театральный деятель";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 27 марта 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"И. Е. Великопольскому. (1). Конец марта 1828.";"";""
"Риччи, Миньято";"граф, знакомый А. С. Пушкина в Москве";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). Март — первая половина апреля 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. Х. Бенкендорфу. (1). 18 апреля 1828.";"";""
"Бенкендорф, Александр Христофорович";"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 20 апреля 1823.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. Х. Бенкендорфу. (1). 21 апреля 1828.";"";""
"Вяземский, Пётр Андреевич; Пушкин, Александр Сергеевич";"поэт, литературный критик, историк, переводчик, публицист, мемуарист; поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"В. Ф. Вяземской. (1). 21—22, 23, 24, 26 апреля 1828.";"";""
"Риччи, Миньято";"граф, знакомый А. С. Пушкина в Москве";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 1 мая 1828.";"";""
"Вяземский, Пётр Андреевич";"поэт, литературный критик, историк, переводчик, публицист, мемуарист";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину; А. А. Оленину. (1). 21 мая 1828.";"(С пометами Оленина, Пушкина)";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Н. М. Языкову. (1). 14 июня 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"М. П. Погодину. (1). 1 июля 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"С. А. Соболевскому. (1). 3 июля 1828.";"";""
"Кюхельбекер, Вильгельм Карлович";"поэт, декабрист";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину; А. С. Грибоедову. (1). 10 июля 1828.";"";""
"Дельвиг, Антон Антонович";"поэт, издатель, лицейский друг А. С. Пушкина";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). Первая половина июля 1828.";"";""
"Вяземский, Пётр Андреевич";"поэт, литературный критик, историк, переводчик, публицист, мемуарист";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 26 июля 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. Х. Бенкендорфу. (1). Вторая половина августа 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"П. А. Вяземскому. (1). 1 сентября 1828.";"";""
"Вяземский, Пётр Андреевич";"поэт, литературный критик, историк, переводчик, публицист, мемуарист";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 18, 25 сентября 1828.";"";""
"А. Лестрелен";"";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). Сентябрь 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Е. М. Хитрово. (1). Август — первая половина октября 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Е. М. Хитрово. (1). Август — первая половина октября 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Н. В. Путяте. (1). Январь — середина октября 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. Н. Вульфу. (1). 27 октября 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"П. А. Осиповой. (1). 3 ноября 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. А. Дельвигу. (1). Середина ноября 1828.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. А. Дельвигу. (1). 26 ноября 1828.";"";""
"Дельвиг, Антон Антонович";"поэт, издатель, лицейский друг А. С. Пушкина";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 3 декабря 1828.";"";""
"Вяземский, Пётр Андреевич; Бологовский, Дмитрий Николаевич; Пушкин, Александр Сергеевич; Киселёв, Павел Дмитриевич";"поэт, литературный критик, историк, переводчик, публицист, мемуарист; сенатор; поэт; государственный деятель, генерал-адъютант";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"Ф. И. Толстому. (1). Конец декабря 1828 г. — начало января 1829.";"";""
"Толстой, Фёдор Иванович";"путешественник, полковник";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину; П. А. Вяземскому; Д. К. Бологовскому; С. Д. Киселеву. (1). Конец декабря 1828 г. — начало января 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"П. А. Вяземскому. (1). 5 или 7 января 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"П. А. Вяземскому. (1). ~ 25 января 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"В. Ф. Вяземской. (1). ~ 6 февраля 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"М. Шимановской. (1). Июль — август 1828 / конец января — февраль 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Неизвестной. (1). Конец 1828 — 4 марта 1829.";"";""
"Вяземский, Пётр Андреевич; Карамзина, Екатерина Андреевна (Колыванова); Вяземская, Вера Фёдоровна (Гагарина)";"поэт, литературный критик, историк, переводчик, публицист, мемуарист; вторая супруга Николая Михайловича Карамзина; жена П. А. Вяземского, конфидентка, корреспондентка А. С. Пушкина";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 23 февраля 1829, 10 марта 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"С. Д. Полторацкому. (1). 25 марта 1829.";"";""
"Плетнёв, Пётр Александрович";"критик, поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 29 марта 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"И. М. Снегиреву. (1). 9 апреля 1829.";"";""
"Дмитриев, Иван Иванович";"поэт, баснописец, государственный деятель";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 9 апреля 1829.";"";""
"Лаптев, Александр";"поклонник Елизаветы Николаевны Ушаковой, знакомый Пушкина";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 29—30 апреля 1829.";"";""
"Чаадаев, Пётр Яковлевич";"философ, публицист";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). Март — апрель 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"И. А. Яковлеву. (1). Вторая половина марта — апрель 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Н. И. Гончаровой. (1). 1 мая 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Б. Г. Чиляеву. (1). 24 мая 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Ф. И. Толстому. (1). 27 мая — 10 июня 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Н. Н. Раевскому. (1). 30 января или 30 июня 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"М. П. Погодину. (1). Конец сентября —12 октября 1829.";"";""
"Бенкендорф, Александр Христофорович";"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 14 октября 1829.";"";""
"Пушкин, Александр Сергеевич; Вульф, Анна Николаевна";"поэт; дворянка, соседка А. С. Пушкина по имению, близкий друг поэта ";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкин, Анна Н. Вульф — А. Н. Вульфу. (1). 16 октября 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. Х. Бенкендорфу. (1). 10 ноября 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"С. Д. Киселеву. (1). 15 ноября 1829.";"";""
"Сомов, Орест Михайлович";"литературный критик, писатель, журналист";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 20 ноября 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"О. М. Сомову. (1). Первая половина декабря 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Неизвестной. (1). Конец (до 26) декабря 1829.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Е. Ф. Тизенгаузен. (1). 1 января 1830.";"";""
"Вяземский, Пётр Андреевич";"поэт, литературный критик, историк, переводчик, публицист, мемуарист";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 2 января 1830.";"";""
"Гнедич, Николай Иванович";"поэт, переводчик";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 6 января 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"Н. И. Гнедичу. (1). 6 января 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. Х. Бенкендорфу. (1). 7 января 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"М. Н. Загоскину. (1). 11 января 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"Е. М. Хитрово. (1). Первая половина января 1830.";"";""
"Бенкендорф, Александр Христофорович";"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 17 января 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. Х. Бенкендорфу. (1). 18 января 1830.";"";""
"Бенкендорф, Александр Христофорович";"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 21 января 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"М. О. Судиенке. (1). 22 января 1830.";"";""
"Вяземский, Пётр Андреевич";"поэт, литературный критик, историк, переводчик, публицист, мемуарист";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 15—25 января 1830.";"";""
"Загоскин, Михаил Николаевич";"русский писатель и драматург, директор московских театров и московской Оружейной палаты";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 20—25 января 1830.";"";""
"Бенкендорф, Александр Христофорович";"государственный деятель, военачальник, генерал от кавалерии; шеф жандармов";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 28 января 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"П. А. Вяземскому. (1). Конец января 1830.";"";""
"Дельвиг, Антон Антонович; Вяземский, Пётр Андреевич";"поэт, издатель, лицейский друг А. С. Пушкина; поэт, литературный критик, историк, переводчик, публицист, мемуарист";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 1 февраля 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"К. А. Собаньской. (1). 2 февраля 1830.";"";""
"Собаньская, Каролина (Каролина Розалия Текла Ржевуская)";"авантюристка, тайный агент царского правительства, хозяйка одесского салона";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"А. С. Пушкину. (1). 2 февраля 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"двусторонняя";"К. А. Собаньской. (1). 2 февраля 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"К. М. Бороздину. (1). ~ (после) 4 февраля 1830.";"";""
"Пушкин, Александр Сергеевич";"поэт";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"М. О. Судиенке. (1). 12 февраля 1830.";"";""
"Фикельмон, Дарья Фёдоровна";"внучка фельдмаршала Кутузова, дочь Е. М. Хитрово, жена австрийского дипломата и политического деятеля К. Л. Фикельмона, хозяйка петербургского салона";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 8 или 15 февраля 1830.";"";""
"Глинка, Фёдор Николаевич";"поэт, публицист, прозаик, офицер, участник декабристских обществ";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 17 февраля 1830.";"";""
"Булгарин, Фаддей Венедиктович";"писатель, журналист, критик, издатель";"Пушкин А. С. Полное собрание сочинений: В 17 т.: Т. 14. Переписка, 1828—1831. М.: Воскресенье, 1996. — 578 с.; ил. ";"1996";"письмо";"одностороняя";"А. С. Пушкину. (1). 18 февраля 1830.";"";""
