"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"В. И. Алексееву. (1). 10 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. Н. Ге (сыну). (1). 10 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. Н. Ге (отцу). (1). 10 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"П. И. Бирюкову. (1). 14 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. Н. Ге (сыну). (1). 10 (18) февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. А. Немолодышеву. (1). 18 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Л. Л. Толстому. (1). 21 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Д. А. Хилкову. (1). 21 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. И. Аполлову. (1). 22 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. В. Рейнгардту. (1). 22 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Ф. П. Симону. (1). 22 февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Адину Баллу (Adin Ballou). (1). 21 (24) февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. Н. Ге (отцу). (1). 24 (25) февраля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"В. В. Майнову. (1). 3 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"С. Л. Толстому. (1). 8 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"П. И. Бирюкову. (1). 6 (9) марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Л. Е. Душкину. (1). 15 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. А. Зеленецкому. (1). 15 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"В. С. Соловьеву; Э. М. Диллону (E. J. Dillon). (1). 15 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"С. Л. Толстому. (1). 15 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Д. А. Хилкову. (1). 15 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. С. Суворину. (1). 18 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"В. Н. Возницыной. (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. Н. Ге (сыну). (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. В. Дольнеру. (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Неизвестному. (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Неизвестному. (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Неизвестному. (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"М. А. Новоселову; В. В. Рахманову. (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. Д. Погодину. (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"С. Т. Семенову. (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"И. И. Горбунову-Посадову. (1). 20 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. Н. Ге (сыну). (1). 22 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. П. Вагнеру. (1). 25 марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Л. Е. Оболенскому. (1). 29 (31) марта 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Д. А. Хилкову. (1). 6 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Ф. А. Желтову. (1). 8 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. С. Зонову. (1). 8 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. Д. Погодину. (1). 8 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"П. С. Алексееву. (1). 9 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. Н. Ге (сыну). (1). 9 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Х.-В. Л. Кантеру. (1). 9 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"В. В. Прозину. (1). 9 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"С. А. Рачинскому. (1). 9 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Д. А. Хилкову. (1). 9 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. В., П. Г. Ганзен. (1). 25 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Г. А. Русанову. (1). 27 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Э. Ж. Диллону (E. J. Dillon). (1). 29 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Ф. А. Желтову. (1). 29 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Неизвестному. (1). март - апрель 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. С. Буткевичу. (1). 30 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"А. А. Пастухову. (1). 30 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Е. И. Попову. (1). 30 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"И. Д. Ругину. (1). 30 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Д. А. Хилкову. (1). 30 апреля 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Н. Н. Страхову. (1). 18 мая 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"П. И. Бирюкову. (1). 21 (22) мая 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"В. П. Золотареву. (1). 21 (22) мая 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"Ф. Б. Гецу. (1). 25 (26) мая 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"И. И. Горбунову-Посадову. (1). 27 мая 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"В. И. Алексееву. (1). 18 (30) мая 1890.";;
"Толстой, Лев Николаевич";"писатель-романист";"Толстой Л. Н. Полное собрание сочинений: В 90 т. Юбилейное издание (1828—1928). Серия 3: Письма  М.; Л.: Гос. изд-во, 1928—1964. — Т. 59—89. Т. 65: Письма, 1890—1891 (январь — июнь). — 1953.";1953;"письмо";"односторонняя / двусторонняя";"П. И. Бирюкову. (1). 2 июня 1890.";;
