"автор";"род деятельности";"публикация";"год публикации";"формат публикации (переписка/письмо/отрывки/отрывок)";"односторонняя / двусторонняя";"персоналии";"примечания";"электронный источник"
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). 15 июня 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"В. О. Балабиной. (1). 16 июля 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"Н. Я. Прокоповичу. (1). 21 июля 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"Н. М. Смирнову. (1). 3 сентября 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"Н. Я. Прокоповичу. (1). 19 сентября 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"В. А. Жуковскому. (1). 30 октября 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). октябрь 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"П. А Плетневу. (1). 2 ноября 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"Н. Я. Прокоповичу. (1). 2 ноября 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). 24 ноября 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). 22 декабря 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. В. Гоголь. (1). 22 декабря 1837.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 2 февраля 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). 5 февраля 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. П. Балабиной. (1). 15 марта 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"В. Ф. Одоевскому. (1). 15 марта 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 23 апреля 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"Н. Я. Прокоповичу. (1). 15 апреля 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. В., Е. В. Гоголь. (1). 28 апреля 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. П. Балабиной. (1). апрель 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 13 мая 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). 16 мая 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 16 мая 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"В. Н. Репниной. (1). 14 июня 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"П. А. Вяземскому. (1). 25 июня 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 30 июня 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. В., Е. В. Гоголь. (1). 30 июня 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"Н. Я. Прокоповичу. (1). 2 июля 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). 30 июля 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. П. Погодину. (1). 14 августа 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 20 августа 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"В. Н. Репниной. (1). 24 августа 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). 28 августа 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"В. Н. Репниной. (1). 20 сентября 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 28 сентября 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). 13 октября 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. В., Е. В. Гоголь. (1). 15 октября 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). вторая половина октября 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. П. Балабиной. (1). 7 ноября 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). ноябрь 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. П. Погодину. (1). 1 декабря 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. И. Гоголь. (1). 10—11 декабря 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). ноябрь — первая половина декабря 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"В. А. Жуковскому. (1). 17—19 декабря 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 28 декабря 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 31 декабря 1838.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"В. Н. Репниной. (1). 18 января 1839.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 5 февраля 1839.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С. Данилевскому. (1). 12 февраля 1839.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"В. А. Жуковскому. (1). конец февраля 1839.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"А. С Данилевскому. (1). 7 марта 1839.";"";""
"Гоголь, Николай Васильевич";"писатель";"Гоголь Н. В. Полное собрание сочинений. М., 1940. Т. 11. Письма. 1836-1841. 540 с., 5 вкл. л. портр., факс.";"1952";"письмо";"односторонняя / двусторонняя";"М. П. Погодину. (1). ~ 8 марта 1839.";"";""
